Journal name,Article/Patent Title,DOI/Pantent number,Article/Patent,Cell line name,Assay name,Standard Type,SMILES,Standard Relation,Standard Value,Standard Units
ACS MEDICINAL CHEMISTRY LETTERS,Discovery of AM-6226: A Potent and Orally Bioavailable GPR43 Full Agonist that Displays Efficacy in Non-Human Primates.,10.1021/acsmedchemlett.8b00213,Article,CHO,Unknown,EC50,COC1=CC(C(C([C@H]2C(C)(C)CCC2)=C3)=CC=C3COC4=CC=CC([C@H](CCC)CC(O[H])=O)=C4)=C(F)C=C1,=,0.11,¦ÌM
ACS MEDICINAL CHEMISTRY LETTERS,Discovery of AM-6226: A Potent and Orally Bioavailable GPR44 Full Agonist that Displays Efficacy in Non-Human Primates.,10.1021/acsmedchemlett.8b00213,Article,CHO,Unknown,EC50,COC1=CC(C(C([C@H]2C(C)(C)CCC2)=C3)=CC=C3COC4=CC=CC([C@H](C5CC5)CC(O[H])=O)=C4)=C(F)C=C1,=,0.08,¦ÌM
ACS MEDICINAL CHEMISTRY LETTERS,Discovery of AM-6226: A Potent and Orally Bioavailable GPR45 Full Agonist that Displays Efficacy in Non-Human Primates.,10.1021/acsmedchemlett.8b00213,Article,CHO,Unknown,EC50,COC1=CC(C(C([C@H]2C(C)(C)CCC2)=C3)=CC=C3COC4=CC=CC([C@H](C5CCC5)CC(O[H])=O)=C4)=C(F)C=C1,=,0.09,¦ÌM
ACS MEDICINAL CHEMISTRY LETTERS,Discovery of AM-6226: A Potent and Orally Bioavailable GPR46 Full Agonist that Displays Efficacy in Non-Human Primates.,10.1021/acsmedchemlett.8b00213,Article,CHO,Unknown,EC50,COC1=CC(C(C([C@H]2C(C)(C)CCC2)=C3)=CC=C3COC4=CC=CC([C@H](CC5CC5)CC(O[H])=O)=C4)=C(F)C=C1,=,0.1,¦ÌM
ACS MEDICINAL CHEMISTRY LETTERS,Discovery of AM-6226: A Potent and Orally Bioavailable GPR47 Full Agonist that Displays Efficacy in Non-Human Primates.,10.1021/acsmedchemlett.8b00213,Article,CHO,Unknown,EC50,COC1=CC(C(C([C@H]2C(C)(C)CCC2)=C3)=CC=C3COC4=CC=CC([C@@H](CC)CC(O[H])=O)=C4)=C(F)C=C1,=,1.96,¦ÌM
ACS MEDICINAL CHEMISTRY LETTERS,Discovery of AM-6226: A Potent and Orally Bioavailable GPR48 Full Agonist that Displays Efficacy in Non-Human Primates.,10.1021/acsmedchemlett.8b00213,Article,CHO,Unknown,EC50,COC1=CC(C(C([C@H]2C(C)(C)CCC2)=C3)=CC=C3COC4=CC=CC([C@@H](C5CC5)CC(O[H])=O)=C4)=C(F)C=C1,=,1.83,¦ÌM
ACS MEDICINAL CHEMISTRY LETTERS,Discovery of AM-6226: A Potent and Orally Bioavailable GPR49 Full Agonist that Displays Efficacy in Non-Human Primates.,10.1021/acsmedchemlett.8b00213,Article,CHO,Unknown,EC50,COC1=CC(C(C([C@H]2C(C)(C)CCC2)=C3)=CC=C3COC4=CC=CC([C@H](CC)CC(O[H])=O)=C4F)=C(F)C=C1,=,0.12,¦ÌM
ACS MEDICINAL CHEMISTRY LETTERS,Discovery of AM-6226: A Potent and Orally Bioavailable GPR50 Full Agonist that Displays Efficacy in Non-Human Primates.,10.1021/acsmedchemlett.8b00213,Article,CHO,Unknown,EC50,COC1=CC(C(C([C@H]2C(C)(C)CCC2)=C3)=CC=C3COC4=CC=C(F)C([C@H](CC)CC(O[H])=O)=C4)=C(F)C=C1,=,0.21,¦ÌM
ACS MEDICINAL CHEMISTRY LETTERS,Discovery of AM-6226: A Potent and Orally Bioavailable GPR51 Full Agonist that Displays Efficacy in Non-Human Primates.,10.1021/acsmedchemlett.8b00213,Article,CHO,Unknown,EC50,COC1=CC(C(C([C@H]2C(C)(C)CCC2)=C3)=CC=C3COC4=CC(F)=CC([C@H](CC)CC(O[H])=O)=C4)=C(F)C=C1,=,0.09,¦ÌM
ACS MEDICINAL CHEMISTRY LETTERS,Discovery of AM-6226: A Potent and Orally Bioavailable GPR52 Full Agonist that Displays Efficacy in Non-Human Primates.,10.1021/acsmedchemlett.8b00213,Article,CHO,Unknown,EC50,COC1=CC(C(C([C@H]2C(C)(C)CCC2)=C3)=CC=C3COC4=C(F)C=CC([C@H](CC)CC(O[H])=O)=C4)=C(F)C=C1,=,0.74,¦ÌM
ACS MEDICINAL CHEMISTRY LETTERS,Discovery of AM-6226: A Potent and Orally Bioavailable GPR53 Full Agonist that Displays Efficacy in Non-Human Primates.,10.1021/acsmedchemlett.8b00213,Article,CHO,Unknown,EC50,COC1=CC(C(C([C@H]2C(C)(C)CCC2)=C3)=CC=C3COC4=CC=CC([C@H](C5CC5)CC(O[H])=O)=C4F)=C(F)C=C1.F,=,0.1,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR40 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC3)=C(C=C2OC1)O[C@@H]3C4=CC(C5=C(C)C=C(OCCCS(C)(=O)=O)C=C5C)=CC=C4,=,0.0559,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR41 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC3)=C(C=C2OC1)O[C@H]3C4=CC(C5=C(C)C=C(OCCCS(C)(=O)=O)C=C5C)=CC=C4,=,0.282,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR42 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC3)=C(C=C2OC1)O[C@H]3C4=CC(C5=C(C)C=C(OCCCS(C)(=O)=O)C=C5C)=CC=C4F,=,0.0675,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR43 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC3)=C(C=C2OC1)O[C@@H]3C4=CC(C5=C(C)C=C(OCCCS(C)(=O)=O)C=C5C)=CC=C4F,=,0.0465,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR44 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC3)=C(C=C2OC1)O[C@@H]3C4=CC(C5=C(C)C(F)=C(OCCCS(C)(=O)=O)C=C5C)=CC=C4,=,0.0824,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR45 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC3)=C(C=C2OC1)O[C@H]3C4=CC(C5=C(C)C(F)=C(OCCCS(C)(=O)=O)C=C5C)=CC=C4,=,0.1207,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR46 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC3)=C(C=C2OC1)O[C@H]3C4=CC(C5=CC=C(OCCCS(C)(=O)=O)C=C5Cl)=CC=C4,=,0.1452,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR47 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC3)=C(C=C2OC1)O[C@@H]3C4=CC(C5=CC=C(OCCCS(C)(=O)=O)C=C5Cl)=CC=C4,=,0.0948,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR48 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)OC(C4=CC(C5=CC=C(OCCCS(C)(=O)=O)C=C5C)=CC=C4)CO3,=,0.1226,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR49 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)OC(C4=CC(C5=CC=C(OCCCS(C)(=O)=O)C=C5Cl)=CC=C4F)CO3,=,0.0562,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR50 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)OC(C4=CC(C5=CC=C(OCCCS(C)(=O)=O)C=C5Cl)=CC(F)=C4)CO3,=,0.2051,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR51 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)OC(C4=CC(C5=CC=C(OCCCS(C)(=O)=O)C=C5Cl)=C(F)C=C4)CO3,=,0.125,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR52 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)O[C@H](C4=CC(C5=C(C=CC=C5C)C)=CC=C4)CO3,=,0.0529,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR53 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)O[C@@H](C4=CC(C5=C(C=CC=C5C)C)=CC=C4)CO3,=,0.0301,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR54 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)O[C@H](C4=CC(C5=CC=CC=C5C)=CC=C4)CO3,=,0.0393,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR55 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)O[C@@H](C4=CC(C5=CC=CC=C5C)=CC=C4)CO3,=,0.0191,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR56 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)O[C@H](C4=CC(C5=CC=CC=C5Cl)=CC=C4)CO3,=,0.0667,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR57 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)O[C@@H](C4=CC(C5=CC=CC=C5Cl)=CC=C4)CO3,=,0.0567,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR58 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)OC(C4=CC(C5=CC=CC=C5)=CC=C4)CO3,=,0.0654,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR59 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)OC(C4=CC(C5=CC=C(F)C=C5C)=CC=C4)CO3,=,0.0359,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR60 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)OC(C4=CC(C5=CC=C(C)C=C5C)=CC=C4)CO3,=,0.0387,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR61 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)OC(C4=CC(C5=C(C)C=C(C)C=C5C)=CC=C4)CO3,=,0.0616,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR62 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)OC(C4=CC(C5=CC(C)=CC=C5C)=CC=C4)CO3,=,0.088,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR63 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)OC(C4=CC(C5=CC(C)=CC(C)=C5)=CC=C4)CO3,=,0.132,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR64 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(C[C@H]1C2=CC3=C(OC(CO3)C4=CC(C5=CC=C(C=C5Cl)F)=CC=C4)C=C2OC1)O[H],=,0.0747,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR65 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)OC(C4=CC(C5=CC=CC=C5F)=CC=C4)CO3,=,0.0732,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR66 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC3=C(C=C2OC1)OC(C4=CC(C5=CC=CC=C5C(F)(F)F)=CC=C4)CO3,=,0.0745,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR67 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OCC(C3=CC(Br)=CC=C3)O4)=C4C=C2OC1,=,0.0547,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR68 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC[C@@H](C3=CC(Br)=CC=C3)O4)=C4C=C2OC1,=,0.0135,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR69 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC[C@H](C3=CC(Br)=CC=C3)O4)=C4C=C2OC1,=,0.1111,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR70 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC[C@@H](C3=CC(Cl)=CC=C3)O4)=C4C=C2OC1,=,0.0342,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR71 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC[C@H](C3=CC(Cl)=CC=C3)O4)=C4C=C2OC1,=,0.2198,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR72 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC[C@@H](C3=CC(Cl)=C(Cl)C=C3)O4)=C4C=C2OC1,=,0.016,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR73 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC[C@H](C3=CC(Cl)=C(Cl)C=C3)O4)=C4C=C2OC1,=,0.1905,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR74 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC[C@@H](C3=CC(C(F)(F)F)=CC=C3)O4)=C4C=C2OC1,=,0.0113,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR75 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC[C@H](C3=CC(C(F)(F)F)=CC=C3)O4)=C4C=C2OC1,=,0.0304,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR76 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC[C@H](C3=CC(C(F)(F)F)=CC(F)=C3)O4)=C4C=C2OC1,=,0.0637,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,Discovery of novel orally bioavailable GPR77 agonists,10.1016/j.bmcl.2013.03.060,Article,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC(OC[C@H](C3=CC(Br)=CC(F)=C3)O4)=C4C=C2OC1,=,0.1051,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR40?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C1C(SC(N1[H])=O)CC2=CC=C(OC(C=C3)=C(Cl)C=C3Cl)C=C2,=,0.101,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR41?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C1C(OC(N1[H])=O)CC2=CC=C(OC(C=C3)=C(Cl)C=C3Cl)C=C2,=,4.017,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR42?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C1C(CC(N1[H])=O)CC2=CC=C(OC(C=C3)=C(Cl)C=C3Cl)C=C2,=,6.451,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR43?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=C(C)C=CC=C3,=,0.124,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR44?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=CC(C)=CC=C3,=,0.203,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR45?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=CC=C(C)C=C3,=,0.547,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR46?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=CC(C)=CC(C)=C3,=,0.096,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR47?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=C(C)C(C)=CC=C3,=,0.334,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR48?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=C(C)C=C(C)C=C3,=,0.121,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR49?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=C(C)C=CC(C)=C3,=,0.238,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR50?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=CC(C)=C(C)C=C3,=,0.727,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR51?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=C(Cl)C=CC=C3,=,1.189,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR52?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=CC(Cl)=CC=C3,=,0.318,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR53?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=CC=C(Cl)C=C3,=,0.24,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR54?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=C(Cl)C=C(Cl)C=C3,=,0.101,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR55?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=CC(Cl)=CC(Cl)=C3,=,0.207,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR56?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=C(Cl)C=C(C(F)(F)F)C=C3,=,0.078,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR57?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C(N1[H])C(SC1=O)CC2=CC=C(C=C2)OC3=CC(C)=C(C#N)C(C)=C3,=,0.12,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR58?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C1N([H])C(C(S1)CC2=CC=C(OC3=CC=CC=C3)C=C2)=O,=,0.307,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR59?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C1N([H])C(C(S1)CC2=CC(OC3=CC=CC=C3)=CC=C2)=O,=,4.7,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR60?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C1N([H])C(C(S1)CC2=C(OC3=CC=CC=C3)C=CC=C2)=O,=,11.27,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR61?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C1N([H])C(C(S1)CC2=CC=C(SC3=CC=CC=C3)C=C2)=O,=,5.064,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR62?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C1N([H])C(C(S1)CC2=CC=C(CC3=CC=CC=C3)C=C2)=O,=,9.283,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR63?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C1N([H])C(C(S1)CC2=CC=C(/C=C\C3=CC=CC=C3)C=C2)=O,=,2.094,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR64?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C1N([H])C(C(S1)CC2=CC=C(CCC3=CC=CC=C3)C=C2)=O,=,1.082,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR65?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C1N([H])C(C(S1)CC2=CC=C(OCC3=CC=CC=C3)C=C2)=O,=,6.178,¦ÌM
BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"Discovery of 5-aryloxy-2,4-thiazolidinediones as potent?GPR66?agonists",10.1016/j.bmcl.2009.10.052,Article,Unknown,FLIPR functional assay,EC50,O=C1N([H])C(C(S1)CC2=CC=C(C(C3=CC=CC=C3)=O)C=C2)=O,=,5.3,¦ÌM
